# r(1) ntot(2) grad2ntot(3) laplntot(4) tauk(5) tautf(6)  ptot(7) qtot(8) z(9) denstest(10) Fvw(11) vp(12) Fmggaus(13) Fcurvefit(14) divgradgrad2(15) divgradlapl(16) Har-dep-ind(17) vesp(18) Fmggapc(19) vpstitch4(20) vpts(21)  FxcPW91lb(22) FxcPW91lda(23) Fs1(24)  Fvw_ts(25) Fs(26) vxlda(27)  vxlb(28) tauresp(29) Vresp(30) taupusbigZ(31) Vp1(32) Fpauli(33) FgeapauliusbigZ(34) zusbigZ(35) FmggausbigZ(36) FbigZnuc(37) 
0.00433172471295 13.208253602195361 6274.623140552844 -36085.62709581709 59.3816520088075 211.90648758412271 0.16813543751571958 -12.771775244077347 -28.630812301676652 13.208253602195361 0.280225729192866 1.8089848043688488 -27.350586572483785 0.0 -385.92237051943687 -389.16498631126177 0.010063659431875576 -686.9284766407359 0.280225729192866 24.100640108643688 -2.972898487774387 -0.22141691866208882 -0.1222837193873066 23.67313574986579 42.85280987611735 2.7957105258930373 -1.7458229181924754 -3.3362654319404252 23.207607558277 1.8089846525813553 -7612.9237470983135 -682.7758726686727 23.39291002067292 -35.925864440918225 -36.925864440918225 0.28022579644836376 0.16354520878779488
0.00443871831336 13.19978115941987 6266.36534876231 -35181.03064037962 59.341566919797394 211.6799901054709 0.1682017220572732 -12.464934908178066 -27.949043087887958 13.19978115941987 0.2803362034287887 1.8089848420516526 -26.66870688445917 0.0 -376.59090097009147 -415.0585133138921 0.01030955445326747 -670.2344945707318 0.2803362034287887 24.074974222364784 -2.972247699645095 -0.2214360533199996 -0.12226572044350957 23.100529556620554 41.83011923068901 2.738975104811569 -1.7454495519375208 -3.335807363822205 22.63485218817332 1.808984679034849 -7418.680596327189 -666.0843539514572 22.820193353191765 -35.04667868054408 -36.04667868054408 0.2803362775008055 0.16365569484186104
0.0045483546557 13.191105231720117 6257.9175775150525 -34298.27643541622 59.300544865813386 211.4481531947102 0.16826973892948685 -12.16549160534626 -27.283714291776114 13.191105231720117 0.2804495648824781 1.8089848820218644 -26.003264726893637 0.0 -367.45322578105106 -343.5635859009711 0.01056139111567582 -653.94291645048 0.2804495648824781 24.048707872848798 -2.971457962247655 -0.22145682466849814 -0.12224841024124782 22.541727680370744 40.83208824937001 2.683607913205496 -1.7450670528401842 -3.3353383488020967 22.07590495959506 1.808984707119663 -7229.136205909726 -649.7952749843613 22.261278115488267 -34.188693997496586 -35.188693997496586 0.2804496464409084 0.16376906929909008
0.0046606990157 13.182221076105346 6249.275580842395 -33436.82475883001 59.258563153188085 211.2108573675115 0.16833952976814726 -11.87326204802384 -26.634418669339123 13.182221076105346 0.2805658829469121 1.808984924124446 -25.35385278639221 0.0 -358.6436454605083 -334.0021217835917 0.010819309721352293 -638.0440425815262 0.2805658829469121 24.02182796002612 -2.970796720776434 -0.2214792730737694 -0.122231805606632 21.99640479191953 39.858106043026375 2.629583416270326 -1.7446751996737524 -3.334858111511361 21.530423744094275 1.808984736910327 -7044.17466759585 -633.8984140917447 21.715838908972618 -33.35138522419249 -34.35138522419249 0.2805659727161145 0.1638854016562854
0.00477581828139 13.173123846760342 6240.434829658317 -32596.17027534284 59.21559665898901 210.96798079886375 0.16841113176739136 -11.588074936269571 -26.000775609143332 13.173123846760342 0.28068521961231896 1.8089849686883568 -24.720090389531013 0.0 -349.9409647375614 -355.17511541603193 0.011083453725851084 -622.5284070790369 0.28068521961231896 23.994321148051664 -2.9701204633820453 -0.22150343860596208 -0.12221592378348761 21.464232301397843 38.90760167384422 2.576865479973724 -1.7442737659844698 -3.334366348753746 20.998088789219487 1.8089847684858478 -6863.687463333479 -618.3846152037152 21.183547081785527 -32.53426153742875 -33.53426153742875 0.28068531847288514 0.16400475409834048
0.00489378099294 13.16380859246161 6231.391007409744 -31775.810756927578 59.17162251998039 210.71939927443302 0.16848459110231742 -11.309759874864662 -25.382406523554536 13.16380859246161 0.2808076518371957 1.8089850156347091 -24.10159887171734 0.0 -341.440537612661 -444.71195116119605 0.01135396980092894 -607.3867722337341 0.2808076518371957 23.966173868043626 -2.9694612112097047 -0.22152936428912137 -0.12220078244661473 20.944894275179287 37.9800072347194 2.5254236223033133 -1.743862519941656 -3.333862780855538 20.478582033130646 1.8089848019288992 -6687.566747927729 -603.2445831878657 20.66408662334209 -31.73683472406873 -32.73683472406873 0.28080776068245483 0.16412720365681333
0.00501465738346 13.154270255239199 6222.139493766067 -30975.265518621647 59.126615240890345 210.46498617613517 0.16855994904583566 -11.038153928142785 -24.778949394459282 13.154270255239199 0.2809332484097261 1.808985065231615 -23.498016146049554 0.0 -332.9955003197818 -357.51327258063804 0.011631007898600674 -592.610123013132 0.2809332484097261 23.93737231486009 -2.9686714350560806 -0.22155709278334734 -0.12218639971103779 20.438077478079602 37.07477967555235 2.475223129199842 -1.743441224241008 -3.333347097996853 19.971599337505175 1.8089848373268715 -6515.7093057295215 -588.4696155874416 20.15714422966988 -30.9586379383629 -31.9586379383629 0.2809333682588874 0.16425281933502234
0.00513851942083 13.144503667955435 6212.675969783138 -30194.053798663703 59.08055243299692 210.20461243978235 0.16863725840295868 -10.77309393269621 -24.190041714736704 13.144503667955435 0.2810620973382645 1.808985117496089 -22.90897961739844 0.0 -325.1102782839257 -128.74149628462396 0.011914721315813207 -578.1896616925611 0.2810620973382645 23.907902448664654 -2.9678286566386305 -0.2215866703584497 -0.12217279414522467 19.94348232741721 36.19137520632564 2.426236284222061 -1.743009635958254 -3.332819023092606 19.476836141209667 1.8089848747714699 -6348.011910644413 -574.0507577707484 19.662420230078947 -30.1992037042619 -31.1992037042619 0.2810622292908478 0.16438168926110852
0.00526544085053 13.134503552755175 6202.995450828042 -29431.688039072935 59.03340562455969 209.93814653701193 0.16871655734672805 -10.514414075487283 -23.615315067522445 13.134503552755175 0.28119426224454674 1.8089851726176165 -22.334120805277898 0.0 -317.3360294327618 -424.8225621771133 0.012205266760145014 -564.1168026196093 0.28119426224454674 23.87774999801129 -2.9673593905391726 -0.2216181406276445 -0.12215998478160671 19.460826112178793 35.3292411805355 2.3784457878321503 -1.7425675064393549 -3.3322782109544504 18.993982934208418 1.8089849143591248 -6184.369871271662 -559.9785967558131 19.179631849934246 -29.458056924311098 -30.458056924311098 0.28119440752246505 0.16451387730037959
0.00539549723954 13.124264519195446 6193.093099341484 -28687.744924510574 58.98514797291556 209.66545444971794 0.16879789145530835 -10.261971267442563 -23.054451544620967 13.124264519195446 0.2813298190921806 1.808985230698219 -21.773121725528785 0.0 -309.3394581476776 -440.76046855898835 0.012502804416293265 -550.3831671030134 0.2813298190921806 23.846900444324827 -2.966681543892946 -0.22165154986530827 -0.12214799112848347 18.98980547496008 34.487900710567395 2.3318070170358696 -1.7421145811745484 -3.3317243327463264 18.522772626013325 1.808984956191668 -6024.6923081341765 -546.2459313936357 18.708475655867897 -28.73478763559984 -29.73478763559984 0.28132997902922896 0.1646494596031347
